Sample_ID,Product,Category,Production_Site,Collection_Date,Bacteriological_Result,Chemical_Result,Unit_of_Measure,Compliance_Status,Operator,Storage_Temperature,pH_Level,Batch_Number
SMPL-07711,,condiment,marseille,07-01-2021,585.39,59.1915,cfu/ml,compliant,,7,6.34,BATCH-3769
SMPL-07712,BRIE,DAIRY PRODUCT,toulouse,26-06-2024,332.42,4.3449,,,,4°C,6.67,BATCH-1751
SMPL-07713,SALAD DRESSING,Condiment,NANTES,01-25-2021,-99.0,92.8132,CFU/ML,pending,Nguyen T.,2°C,6.69,TBD
SMPL-07714,HEAVY CREAM,Beverage,MONTREAL,30.01.2022,300.69,36.8939,,,MARTIN J.,2,-1,BATCH-8605
SMPL-07715,Butter,Processed Food,LYON,20.03.2023,373.28,52.5942,CFU/mL,Pending,Leroy B.,4°,7.51,BATCH-7628
SMPL-07716,Orange  Juice,PROCESSED FOOD,STRASBOURG,17/01/2022,951.63,68.3658,,COMPLIANT,,8 degrees,4.63,BATCH-3542
SMPL-07717,COTTAGE CHEESE,DIETARY SUPPLEMENT,paris,2020-03-08,999.13,98.5122,mg/L,PENDING,nguyen t.,3 degrees,6.16,BATCH-4151
SMPL-07718,Butter,DAIRY PRODUCT,,12-27-2020,174.61,6.6865,G/L,Under Review,DAVIS M.,5 degrees,7.08,BATCH-1808
SMPL-07719,Brie,dietary supplement,MONTREAL,29/08/2022,366.67,38.2162,,,Miller S.,3°,4.02,BATCH-1778
SMPL-07720,Cream  Cheese,Beverage,TOULOUSE,03-17-2022,243.17,21.4177,mg/l,Under Review,martin j.,2°,5.49,BATCH-3692
SMPL-05068,Iron Supplement,Processed Food,Toulouse,26-04-2023,551.34,97.905,mg/L,,Brown C.,3°C,5.37,BATCH-2169
SMPL-03205,brie,Dairy Product,Brussels,25/07/2020,499.89,71.0788,CFU/mL,Pending,BROWN C.,8,3.52,
SMPL-07723,,dairy product,LYON,05.01.2024,21.23,98.366,µg / L,,miller s.,2,7.83,BATCH-2479
SMPL-07724,Mayonnaise,PROCESSED FOOD,Bordeaux,16.05.2024,264.61,N/A,,Non-Compliant,Miller S.,7°,7.52,BATCH-1024
SMPL-07725,Sour Cream,Pharmaceutical,MONTREAL,2023-04-17,9999.0,49.5151,mg/l,,martin j.,7 degrees,6.59,BATCH-2071
SMPL-07726,Probiotic L-12,beverage,paris,2022-10-03,419.39,error,ppm,NON-COMPLIANT,,7 degrees,5.66,BATCH-5737
SMPL-01900,Ketchup ,Pharmaceutical,BRUSSELS,2024-07-17,672.03,31.8583,g/L,Pending,miller s.,2°,6.52,BATCH-5105
SMPL-07728,BCG Vaccine,dietary supplement,,21/08/2023,672.34,47.553,µg / L,Under Review,smith k.,6,5.14,BATCH-3522
SMPL-07729,Heavy Cream,Condiment,,24-02-2023,215.18,70.0234,CFU/mL,Compliant,,3,8.07,BATCH-5061
SMPL-07730,Salad Dressing,processed food,strasbourg,20-10-2022,537.59,34.4837,,pending,Brown C.,6 C,4.2,BATCH-7754
SMPL-07731,Semi-Skimmed Milk,processed food,lille,31-10-2020,533.99,92.6708,ppm,Non-Compliant,leroy b.,8 degrees,5.4,BATCH-5702
SMPL-07732,Cheddar  Cheese,CONDIMENT,NANTES,12-15-2021,946.74,52.9878,CFU / mL,,SMITH K.,,8.15,BATCH-2773
SMPL-07733,,processed food,Lyon,05-06-2024,330.12,6.5722,CFU/ML,Compliant,,4 C,4.4,BATCH-9227
SMPL-07734,Semi-Skimmed Milk ,DIETARY SUPPLEMENT,MARSEILLE,27.01.2023,800.45,45.9497,,pending,,7°,4.39,BATCH-1522
SMPL-07735,brie,Dietary Supplement,nantes,23.04.2024,335.06,21.6491,µg/l,NON-COMPLIANT,smith k.,,7.46,BATCH-7651
SMPL-07736, Cheddar Cheese,DIETARY SUPPLEMENT,PARIS,2024-06-27,715.13,25.5874,G/L,Pending,martin j.,6,5.66,BATCH-7789
SMPL-07737,PROBIOTIC B-24,Condiment,MONTREAL,2022-11-17,153.89,15.0929,ppm,Pending,Smith K.,,7.98,BATCH-7397
SMPL-07738,Penicillin G,Beverage,Paris,30-01-2022,398.02,80.7665,,,,7°,5.9,
SMPL-07739,Iron  Supplement,Condiment,nantes,04/01/2023,478.15,35.3304,PPM,Under Review,,3°,4.82,BATCH-6574
SMPL-07740,Bcg Vaccine,DIETARY SUPPLEMENT,Montreal,21/07/2020,960.23,18.6574,MG/L,Pending,MILLER S.,,3.82,BATCH-5724
SMPL-02646,SOUR CREAM,DAIRY PRODUCT,lyon,29/10/2020,758.5,68.3857,ppm,pending,miller s.,4 degrees,7.77,BATCH-5115
SMPL-07742,tetracycline,,toulouse,09.07.2021,198.18,80.1182,ppm,compliant,Martin J.,6°C,5.87,BATCH-3316
SMPL-07743,Iron Supplement ,Pharmaceutical,strasbourg,29.09.2024,666.2,81.3564,MG/L,under review,Miller S.,7°C,6.16,BATCH-5802
SMPL-07744,Salad Dressing ,Beverage,Paris,09/09/2020,150.42,90.5798,ppm,Under Review,nguyen t.,7 degrees,7.48,BATCH-7928
SMPL-07745,Salad Dressing,Beverage,Strasbourg,30.01.2024,887.24,92.6574,ppm,Under Review,MARTIN J.,2°,8.32,BATCH-5605
SMPL-07746, Heavy Cream,,Nantes,21/07/2021,569.38,0.1045,ΜG/L,,JOHNSON R.,,6.48,BATCH-3674
SMPL-07747,IRON SUPPLEMENT,Dietary Supplement,montreal,09.04.2020,116.95,69.1009,g/L,,WILLIAMS P.,,7.04,BATCH-7931
SMPL-07748,Brie,pharmaceutical,Toulouse,22/09/2024,525.36,5.0443,ppm,Compliant,Johnson R.,8°C,5.12,BATCH-8434
SMPL-07749, BCG Vaccine,Dietary Supplement,MARSEILLE,09-01-2022,277.91,3.6094,mg/L,,,5°C,4.57,BATCH-2035
SMPL-07750, BCG Vaccine,Condiment,MONTREAL,11.02.2022,374.83,79.2498,g/L,Under Review,Martin J.,3°,7.99,BATCH-2161
SMPL-07751, Probiotic B-24,DAIRY PRODUCT,Paris,05-20-2021,560.82,16.1318,ppm,Non-Compliant,,5°C,5.04,BATCH-2746
SMPL-07752,calcium tablet,Processed Food,marseille,05.03.2024,215.6,50.7991,,,,3 C,7.01,BATCH-8750
SMPL-07753,Vitamin D3 Supplement,Beverage,Brussels,14/04/2024,36.42,32.1022,,Non-Compliant,,7°,7.85,BATCH-2278
SMPL-02049, Amoxicillin,Condiment,lyon,2023-12-31,351.26,17.0759,ppm,Under Review,williams p.,3,8.18,BATCH-2005
SMPL-07755,Tomato Paste ,DAIRY PRODUCT,Brussels,14/07/2021,193.98,90.2321,ppm,COMPLIANT,Dupont A.,,5.41,BATCH-4324
SMPL-07756,BUTTER,CONDIMENT,,2022-02-24,358.49,23.3632,µg / L,compliant,,4 C,4.17,BATCH-7395
SMPL-07757,Amoxicillin ,beverage,BRUSSELS,27/06/2021,0.03,64.788,mg/L,Non-Compliant,Williams P.,4 degrees,6.96,BATCH-2589
SMPL-07758,TOMATO PASTE,Dairy Product,,01-09-2022,695.89,81.6708,,NON-COMPLIANT,Brown C.,4 degrees,5.73,BATCH-1539
SMPL-07759,CREAM CHEESE,DAIRY PRODUCT,STRASBOURG,01.11.2023,526.85,60.8536,ppm,Pending,LEROY B.,,7.76,BATCH-1022
SMPL-07760,WHOLE MILK,Dairy Product,lyon,2024-02-14,721.18,74.9381,µg / L,Under Review,Martin J.,8°,7.73,BATCH-5129
SMPL-07761,Orange Juice,condiment,lyon,27.09.2023,194.12,45.1,cfu/ml,compliant,SMITH K.,7,4.58,BATCH-9919
SMPL-07762,Plain Yogurt ,Pharmaceutical,BRUSSELS,14.10.2023,622.19,23.4582,µg / L,Compliant,Davis M.,4,4.7,BATCH-7635
SMPL-07763,TOMATO PASTE,DAIRY PRODUCT,Paris,02-03-2020,52.97,2.6749,mg/L,COMPLIANT,,4°C,7.51,BATCH-5388
SMPL-07764,Mayonnaise,Dietary Supplement,marseille,22/04/2020,838.46,33.0447,g / L,Pending,,2 degrees,6.05,BATCH-5608
SMPL-07765,Heavy Cream,DAIRY PRODUCT,PARIS,08/05/2024,517.17,59.0287,ppm,COMPLIANT,BROWN C.,5 C,5.54,BATCH-8998
SMPL-07766,ketchup,CONDIMENT,Paris,03-16-2023,9999.0,32.0645,g/l,Pending,DAVIS M.,8°C,6.01,BATCH-2103
SMPL-07767, Tomato Paste,,STRASBOURG,17-04-2020,316.37,94.6617,µg / L,COMPLIANT,,6°C,3.51,
SMPL-07768,peanut butter,DIETARY SUPPLEMENT,Montreal,2022-06-18,949.82,3.499,µg/L,Under Review,Dupont A.,6 degrees,6.73,BATCH-3443
SMPL-03741,Probiotic L-12,processed food,,2020-04-07,460.67,58.0146,CFU/mL,COMPLIANT,johnson r.,8 degrees,6.79,BATCH-1431
SMPL-07770,ORANGE JUICE,dairy product,Lille,17.11.2020,172.74,34.1072,CFU / mL,,,3°C,8.1,BATCH-3204
SMPL-07771,Apple Juice,Condiment,Paris,03-10-2024,525.57,89.1367,,,WILLIAMS P.,3°C,3.55,BATCH-3902
SMPL-07772,Sour Cream ,PHARMACEUTICAL,Marseille,2021-11-19,904.03,30.7986,CFU/mL,,Brown C.,4°,5.48,N/A
SMPL-07773,mustard,Condiment,BRUSSELS,07/05/2023,161.44,47.2026,g / L,,,8°C,5.79,BATCH-8119
SMPL-07774,mayonnaise,Pharmaceutical,Montreal,04-08-2023,154.59,3.0357,ΜG/L,NON-COMPLIANT,MILLER S.,7,4.78,BATCH-3987
SMPL-07775, Probiotic L-12,CONDIMENT,Lyon,06-15-2022,16.79,23.2683,mg/L,Compliant,Smith K.,8 C,4.28,BATCH-3001
SMPL-07776,,pharmaceutical,LILLE,05/12/2021,488.41,37.5629,CFU / mL,Pending,Johnson R.,5 degrees,7.7,TBD
SMPL-07777,Mozzarella,Dairy Product,nantes,2021-08-31,384.71,47.0555,mg/L,Compliant,martin j.,,6.3,BATCH-5114
SMPL-07778,Plain  Yogurt,,LYON,03-02-2023,395.36,55.6379,CFU/ML,Under Review,smith k.,7°,7.21,BATCH-1250
SMPL-07779,Probiotic B-24,PROCESSED FOOD,paris,2023-12-04,337.72,90.8375,,,,7°C,4.43,BATCH-2942
SMPL-07780,Cheddar Cheese,PHARMACEUTICAL,brussels,22/09/2021,211.41,84.9186,,Pending,Williams P.,5 C,-1,BATCH-6677
SMPL-07781, Tomato Paste,dietary supplement,LYON,01-11-2023,953.27,82.8785,,UNDER REVIEW,,,3.61,BATCH-1854
SMPL-07782,,Dietary Supplement,bordeaux,08-15-2024,913.94,55.5724,ppm,COMPLIANT,brown c.,4°C,3.76,BATCH-6595
SMPL-07783,Butter,Dairy Product,Montreal,08-12-2021,155.22,15.7175,G/L,NON-COMPLIANT,Miller S.,8 degrees,6.17,BATCH-8755
SMPL-07784,,,Nantes,12-21-2022,175.14,2.1489,ppm,COMPLIANT,,5 degrees,5.01,BATCH-8852
SMPL-07785,vitamin d3 supplement,CONDIMENT,STRASBOURG,11-13-2022,685.31,29.9407,µg/L,,smith k.,8°C,5.59,BATCH-8684
SMPL-07786,ORANGE JUICE,Pharmaceutical,lyon,2022-05-03,951.33,64.6311,ppm,,,8 C,6.93,BATCH-2708
SMPL-02403,Cream Cheese ,CONDIMENT,,12.03.2022,441.38,99.9467,CFU/mL,Pending,,5 degrees,8.25,BATCH-6977
SMPL-07788,Cream Cheese,Processed Food,Lyon,03-09-2024,-1.0,36.8964,,Pending,leroy b.,6,7.93,TBD
SMPL-07789,,processed food,Bordeaux,14/10/2024,425.9,82.3692,ppm,,,8 C,6.1,BATCH-1874
SMPL-07790,Amoxicillin,condiment,nantes,27/08/2020,801.86,94.2875,mg/L,,,,6.44,BATCH-2052
SMPL-07791,Heavy Cream,beverage,BRUSSELS,11.06.2022,114.71,95.6569,mg/L,Compliant,davis m.,7°C,7.09,BATCH-2767
SMPL-07792,Mozzarella ,Dietary Supplement,Toulouse,09-03-2020,582.69,14.0805,MG/L,Compliant,Johnson R.,,3.96,BATCH-8745
SMPL-05860,Calcium Tablet,Processed Food,toulouse,09-10-2020,169.7,37.8631,,PENDING,Brown C.,6°,7.18,BATCH-8193
SMPL-07794, Semi-Skimmed Milk,Pharmaceutical,Brussels,11-04-2022,519.1,52.4487,,Pending,MARTIN J.,6°,7.82,BATCH-9742
SMPL-07795, Whole Milk,Beverage,BRUSSELS,24-04-2022,35.72,33.6461,,pending,Martin J.,,5.14,BATCH-9556
SMPL-07796,,,brussels,2022-09-03,594.79,49.8336,g / L,pending,,2°C,5.38,BATCH-8635
SMPL-05563,Penicillin G,DIETARY SUPPLEMENT,Nantes,2022-12-24,404.84,9.3695,,,nguyen t.,,6.43,BATCH-8394
SMPL-07798,heavy cream,Dietary Supplement,Bordeaux,2021-10-29,542.71,44.285,g/L,under review,leroy b.,,8.47,BATCH-7607
SMPL-07799,BRIE,Dairy Product,BORDEAUX,02.04.2021,846.34,97.6075,CFU/mL,COMPLIANT,,3°,7.44,BATCH-8109
SMPL-07800,Vitamin D3 Supplement ,Beverage,Nantes,08-04-2021,650.49,13.5552,ppm,compliant,,7,4.81,BATCH-7938
SMPL-07703,,processed food,Nantes,07-29-2024,878.43,11.0761,µg / L,,Miller S.,,7.19,
SMPL-07802, Skimmed Milk,Condiment,Lyon,20/05/2022,920.63,76.1161,mg/L,,DAVIS M.,,7.14,BATCH-6535
SMPL-07803,penicillin g,dietary supplement,Montreal,01/01/2020,864.63,25.2758,,Compliant,DUPONT A.,6 degrees,5.46,BATCH-3926
SMPL-07804,Probiotic L-12 ,Dairy Product,Lyon,2021-08-03,545.47,66.5841,µg / L,NON-COMPLIANT,miller s.,7 C,7.59,BATCH-5700
SMPL-01062,TETRACYCLINE,Condiment,lyon,09-14-2020,912.59,37.8376,mg / L,under review,nguyen t.,,-1,BATCH-4368
SMPL-07316, Cottage Cheese,Processed Food,toulouse,28/06/2021,887.75,45.1058,PPM,,Smith K.,5,6.12,BATCH-5137
SMPL-07807,Plain Yogurt ,PROCESSED FOOD,MONTREAL,12.08.2021,457.95,0.0921,mg/l,Compliant,,4 C,7.52,BATCH-9589
SMPL-02329,Apple Juice,Condiment,LILLE,2024-02-10,263.18,nd,CFU/mL,non-compliant,,,7.43,BATCH-2046
SMPL-07809,Ketchup ,PHARMACEUTICAL,MARSEILLE,2023-06-20,662.85,64.5668,µg/l,,,7,5.32,N/A
SMPL-07810,,Beverage,,01-04-2023,-99.0,nd,g/L,Non-Compliant,,3 C,8.02,BATCH-2738
SMPL-07811, Tomato Paste,CONDIMENT,lille,2020-07-30,779.43,49.6943,MG/L,PENDING,nguyen t.,2°,7.45,BATCH-3873
SMPL-07812,,PHARMACEUTICAL,PARIS,02-05-2024,338.81,nd,ppm,Non-Compliant,LEROY B.,,6.83,BATCH-2935
SMPL-07813,BRIE,Processed Food,PARIS,2023-03-12,802.68,15.0044,mg/l,Non-Compliant,nguyen t.,3,7.57,BATCH-5856
SMPL-07814,vitamin d3 supplement,Beverage,montreal,27.10.2023,691.46,30.759,g/L,NON-COMPLIANT,dupont a.,4°C,8.36,BATCH-7558
SMPL-07815,Heavy Cream,dairy product,LILLE,18.05.2024,526.54,75.3176,ppm,Non-Compliant,MARTIN J.,7 C,6.61,BATCH-4345
SMPL-01371,Cottage  Cheese,DAIRY PRODUCT,Toulouse,08-19-2021,-1.0,N/A,µg/l,,,6 degrees,6.3,BATCH-7544
SMPL-07817,probiotic b-24,Dietary Supplement,Brussels,12-07-2022,174.05,,µg / L,Compliant,,5°,5.1,BATCH-8397
SMPL-07818,mustard,Condiment,,28.05.2020,468.98,26.3709,,,LEROY B.,3°C,6.24,BATCH-2103
SMPL-07819,Apple Juice,CONDIMENT,lille,30-09-2023,9999.0,0.7343,µg/l,Pending,,4 C,8.46,BATCH-3072
SMPL-07820,ketchup,Dietary Supplement,Toulouse,17/12/2024,431.44,2.0937,,,NGUYEN T.,8°,5.25,BATCH-8575
SMPL-05760,apple juice,condiment,Marseille,26.04.2021,,71.5331,g/L,,,8°,8.27,BATCH-3052
SMPL-07822,Mozzarella,Beverage,BRUSSELS,02-15-2021,464.44,2.2413,CFU/mL,Pending,Williams P.,5 degrees,6.79,BATCH-1818
SMPL-07823,Salad  Dressing,Pharmaceutical,Toulouse,2024-08-02,77.73,62.1944,mg/l,NON-COMPLIANT,SMITH K.,6,6.39,
SMPL-00317,Heavy Cream,Condiment,Toulouse,21/07/2021,230.27,15.5776,,UNDER REVIEW,BROWN C.,5 degrees,7.52,BATCH-6877
SMPL-07825,Plain Yogurt,PHARMACEUTICAL,LYON,2024-07-30,289.91,37.9565,ppm,Pending,,2 degrees,6.06,BATCH-9759
SMPL-03341,Vitamin  D3  Supplement,Dietary Supplement,Nantes,30.01.2021,958.54,39.0502,,Non-Compliant,,7 C,4.02,BATCH-6737
SMPL-07827,Calcium Tablet,Condiment,Bordeaux,09-17-2021,882.26,43.849,,,DUPONT A.,7°,4.68,BATCH-7628
SMPL-07828,bcg vaccine,Processed Food,BRUSSELS,08-03-2024,26.24,12.5465,PPM,,smith k.,4,6.68,BATCH-8187
SMPL-07829,Apple Juice,dairy product,bordeaux,09-05-2023,521.34,36.3713,µg / L,,,3°C,6.3,BATCH-2670
SMPL-07830,Cream Cheese,CONDIMENT,LILLE,02.01.2021,620.74,79.931,,Compliant,Williams P.,6 degrees,7.8,BATCH-1614
SMPL-07831,OMEGA-3 CAPSULE,PHARMACEUTICAL,Strasbourg,09-03-2020,99999.0,42.3062,ppm,pending,davis m.,6 C,4.59,BATCH-4374
SMPL-07832,PEANUT BUTTER,dairy product,lyon,30/03/2023,952.08,83.9921,µg / L,pending,NGUYEN T.,7 C,6.13,BATCH-2680
SMPL-07833, Omega-3 Capsule,,BORDEAUX,2020-11-11,576.24,19.2656,g/l,Under Review,,4 degrees,8.37,BATCH-3144
SMPL-07834,whole milk,Pharmaceutical,montreal,31/12/2022,785.8,27.4941,ppm,pending,,4°,5.22,BATCH-5678
SMPL-07835,Penicillin G,processed food,Montreal,11-16-2024,65.38,25.4739,ug/L,Compliant,Leroy B.,2°C,6.77,BATCH-6913
SMPL-07836,Peanut Butter,Condiment,toulouse,16-04-2020,2.0,50.7598,mg / L,non-compliant,NGUYEN T.,5°C,7.57,BATCH-7389
SMPL-07837, Mustard,,,03-10-2024,166.86,49.556,cfu/ml,Non-Compliant,DUPONT A.,8,99,BATCH-8408
SMPL-07838,calcium tablet,Dietary Supplement,LYON,04.03.2023,110.34,N/A,µg/L,,,5 C,5.43,
SMPL-07839,SOUR CREAM,BEVERAGE,strasbourg,07-12-2020,995.68,49.3789,mg/L,PENDING,,,3.79,BATCH-9653
SMPL-07840,Peanut Butter ,Dietary Supplement,BRUSSELS,03-26-2024,506.17,93.5459,,compliant,Brown C.,6°C,6.31,BATCH-4015
SMPL-07841,Probiotic L-12,Dietary Supplement,Brussels,10-29-2024,424.51,80.9515,ppm,,Williams P.,7°,7.97,BATCH-1603
SMPL-01982,Ketchup,,Montreal,28.02.2023,206.75,80.7577,g/L,under review,DUPONT A.,6,8.44,BATCH-9659
SMPL-07843,Plain Yogurt,PROCESSED FOOD,toulouse,2020-05-06,289.3,54.4628,CFU/mL,,,3°C,6.66,BATCH-1600
SMPL-07844,Probiotic L-12,BEVERAGE,Lyon,08-12-2021,,65.1792,mg/l,PENDING,Nguyen T.,8°,4.7,BATCH-2450
SMPL-07845,Whole  Milk,beverage,lyon,24-01-2023,58.1,89.1933,CFU / mL,NON-COMPLIANT,,2°,7.12,BATCH-8941
SMPL-07846,cheddar cheese,Beverage,Nantes,03-31-2023,953.51,25.599,,Compliant,johnson r.,7 degrees,4.36,BATCH-2823
SMPL-07847,Tetracycline,Processed Food,,03-10-2021,960.5,23.0946,CFU/ML,PENDING,,6 C,5.09,BATCH-2845
SMPL-07848,mozzarella,processed food,strasbourg,28/11/2024,262.1,29.4498,g / L,Non-Compliant,davis m.,,6.1,BATCH-8620
SMPL-07849,PENICILLIN G,CONDIMENT,BRUSSELS,2024-05-23,202.58,96.2315,µg / L,PENDING,,6°,6.84,BATCH-4135
SMPL-07850,,processed food,marseille,23-08-2021,934.17,43.2458,ug/L,COMPLIANT,,2 C,6.05,BATCH-3219
SMPL-07851, Mayonnaise,Dietary Supplement,LYON,15-03-2021,907.75,,g/L,non-compliant,,7 C,5.19,BATCH-6450
SMPL-07852,semi-skimmed milk,Dairy Product,LILLE,2021-07-23,457.3,76.282,PPM,non-compliant,Johnson R.,6°,4.35,BATCH-3600
SMPL-07853,Whole Milk ,DIETARY SUPPLEMENT,LILLE,2023-11-14,518.57,26.0626,,,leroy b.,5 degrees,4.39,BATCH-9547
SMPL-04170, Sour Cream,DIETARY SUPPLEMENT,TOULOUSE,12-07-2022,836.81,12.9247,PPM,Non-Compliant,DAVIS M.,8,4.14,BATCH-7112
SMPL-07855,Cheddar Cheese,CONDIMENT,lille,08-04-2021,249.48,62.5706,,Compliant,Martin J.,3 degrees,7.74,BATCH-8907
SMPL-07856,Butter ,Pharmaceutical,Montreal,28.10.2023,496.63,96.0712,µg / L,COMPLIANT,,2 C,4.31,
SMPL-07857,bcg vaccine,condiment,nantes,18-06-2021,437.36,30.4148,CFU/ML,Under Review,DUPONT A.,8°C,4.37,BATCH-8697
SMPL-07858,Cottage Cheese,BEVERAGE,Lille,2022-03-15,689.32,error,MG/L,,Martin J.,7 C,7.87,BATCH-1443
SMPL-07859,Mustard,PHARMACEUTICAL,LYON,19-02-2023,951.68,73.325,µg / L,,,7°C,4.94,BATCH-2671
SMPL-07860,Omega-3 Capsule,PHARMACEUTICAL,toulouse,19/03/2022,238.04,40.507,G/L,Compliant,Smith K.,5°C,4.19,BATCH-5626
SMPL-07861,,Pharmaceutical,Nantes,24-02-2020,141.6,36.746,µg/L,Pending,NGUYEN T.,3°,7.02,BATCH-4950
SMPL-07862,PROBIOTIC B-24,PHARMACEUTICAL,MARSEILLE,2022-11-01,931.03,70.5159,ΜG/L,under review,Dupont A.,8°C,4.56,
SMPL-07863,,Dietary Supplement,montreal,11-03-2023,383.39,3.2517,ug/L,non-compliant,DAVIS M.,2°,4.19,BATCH-7719
SMPL-07864,Iron Supplement ,Beverage,BORDEAUX,2020-01-13,705.71,6.8145,,Compliant,Miller S.,2°,7.86,BATCH-1988
SMPL-07865,mozzarella,DAIRY PRODUCT,TOULOUSE,04-30-2024,825.18,31.4477,CFU / mL,,,7 C,5.17,BATCH-7862
SMPL-00724,Probiotic L-12 ,Beverage,,07.04.2022,666.14,95.825,ΜG/L,Non-Compliant,,8 C,7.74,
SMPL-07867,Plain Yogurt,Pharmaceutical,brussels,29/02/2024,875.1,66.4792,CFU / mL,,,7°,6.71,BATCH-6209
SMPL-07868,plain yogurt,dairy product,BORDEAUX,02/10/2023,405.03,62.9437,cfu/ml,Non-Compliant,DUPONT A.,2 C,3.69,BATCH-8645
SMPL-07869,MAYONNAISE,PROCESSED FOOD,bordeaux,05-03-2020,16.32,23.3095,µg / L,pending,SMITH K.,4°,6.06,BATCH-1343
SMPL-07870,,Condiment,PARIS,14/04/2024,405.16,14.2684,CFU/ML,Compliant,Martin J.,8 degrees,5.47,BATCH-1534
SMPL-07871, Cream Cheese,,STRASBOURG,21.07.2021,615.07,77.7119,ΜG/L,Pending,martin j.,3 degrees,7.07,BATCH-4167
SMPL-07872,,DAIRY PRODUCT,Brussels,13.06.2024,478.99,68.275,g/L,Under Review,,6 C,5.42,BATCH-6950
SMPL-07873,Bcg Vaccine,Pharmaceutical,Brussels,25.09.2020,690.47,88.5432,g/l,,LEROY B.,7,6.78,BATCH-3622
SMPL-07874,CHEDDAR CHEESE,dairy product,montreal,09-29-2023,301.26,42.2053,g/L,Pending,,5 C,7.62,BATCH-2550
SMPL-07875,PEANUT BUTTER,CONDIMENT,montreal,23.09.2024,555.92,45.4143,CFU / mL,NON-COMPLIANT,martin j.,3,3.88,BATCH-1611
SMPL-07876,MUSTARD,Beverage,brussels,02-02-2023,184.01,10.1771,µg/l,non-compliant,Johnson R.,,5.61,BATCH-9673
SMPL-07877, Mayonnaise,Beverage,NANTES,09.12.2021,894.43,59.9686,ppm,,Miller S.,,4.26,BATCH-4947
SMPL-07878,Calcium Tablet,Beverage,montreal,07/10/2022,484.42,67.3648,mg/L,Pending,JOHNSON R.,6°,5.81,BATCH-1380
SMPL-07879,Butter,PHARMACEUTICAL,marseille,04-07-2022,-99.0,61.5087,,COMPLIANT,smith k.,4°,5.08,BATCH-2196
SMPL-07880,,Beverage,MARSEILLE,2023-07-10,698.53,97.3049,CFU / mL,Compliant,NGUYEN T.,7 C,8.31,BATCH-9212
SMPL-07881,,Processed Food,BRUSSELS,23/11/2022,202.05,40.4807,ΜG/L,,,3 degrees,4.39,BATCH-4981
SMPL-07882,Vitamin D3 Supplement ,Processed Food,toulouse,14.12.2020,823.6,23.3738,ppm,Pending,miller s.,6°,7.28,BATCH-6488
SMPL-07883,CHEDDAR CHEESE,Dietary Supplement,BORDEAUX,02-12-2024,94.85,5.5471,,UNDER REVIEW,miller s.,5°,8.02,BATCH-8375
SMPL-07884,cottage cheese,Dairy Product,Montreal,2022-01-31,563.77,98.4634,G/L,Pending,DAVIS M.,8°,7.33,BATCH-4098
SMPL-07885,Heavy Cream,BEVERAGE,MONTREAL,08-08-2022,90.0,10.5079,mg/L,Compliant,johnson r.,5°,3.71,BATCH-1120
SMPL-07886,CHEDDAR CHEESE,Dietary Supplement,MONTREAL,10-26-2020,493.07,42.4409,ΜG/L,Compliant,Smith K.,8,5.7,
SMPL-07887,Orange  Juice,CONDIMENT,Toulouse,2022-04-22,898.66,88.3705,ppm,Compliant,,3,6.73,BATCH-5177
SMPL-07888,Mustard,PHARMACEUTICAL,bordeaux,21.09.2020,891.31,47.233,ΜG/L,,Johnson R.,5 degrees,4.79,BATCH-1307
SMPL-07889, Vitamin D3 Supplement,BEVERAGE,NANTES,2022-08-26,754.34,73.0058,MG/L,NON-COMPLIANT,MARTIN J.,3°,6.02,BATCH-1979
SMPL-07890,Mozzarella ,condiment,marseille,01/10/2022,385.67,55.4125,,PENDING,BROWN C.,8 C,6.31,BATCH-5387
SMPL-07891,Mayonnaise,Processed Food,TOULOUSE,2021-01-31,273.8,26.8425,ppm,,DAVIS M.,4,5.82,BATCH-4197
SMPL-07892,Sour Cream,Dietary Supplement,STRASBOURG,14.08.2024,375.41,1.1989,cfu/ml,,MARTIN J.,,7.23,BATCH-9285
SMPL-07893,CHEDDAR CHEESE,Processed Food,,2020-06-20,324.11,9.5832,ppm,compliant,SMITH K.,7 degrees,6.3,BATCH-4045
SMPL-07894, Cottage Cheese,PROCESSED FOOD,Nantes,03-26-2021,192.61,20.3195,mg/l,,,5 degrees,6.79,BATCH-6988
SMPL-07895, Sour Cream,dietary supplement,nantes,23.04.2020,345.24,81.7617,cfu/ml,Non-Compliant,SMITH K.,8°C,6.6,BATCH-7626
SMPL-07896,KETCHUP,Beverage,MONTREAL,04.09.2020,943.17,87.8907,ppm,,leroy b.,4°,6.53,BATCH-9603
SMPL-07897,Cottage Cheese,DAIRY PRODUCT,Brussels,25.12.2023,-99.0,84.704,,UNDER REVIEW,nguyen t.,4 degrees,-1,BATCH-3064
SMPL-07898,Ketchup ,beverage,paris,2022-08-13,811.34,62.2968,µg/L,,dupont a.,4°,4.99,BATCH-1450
SMPL-07899,Whole Milk,Condiment,montreal,08-02-2021,811.26,34.6792,g/L,PENDING,nguyen t.,6 degrees,4.45,BATCH-4903
SMPL-07900, Vitamin D3 Supplement,Beverage,brussels,22/05/2020,849.98,N/A,ppm,Compliant,JOHNSON R.,7°,5.52,BATCH-7328
SMPL-07901,Iron Supplement,,TOULOUSE,08-14-2023,18.08,12.6886,G/L,pending,Davis M.,5°C,4.81,
