Sample_ID,Product,Category,Production_Site,Collection_Date,Bacteriological_Result,Chemical_Result,Unit_of_Measure,Compliance_Status,Operator,Storage_Temperature,pH_Level,Batch_Number
SMPL-07350,Mozzarella,Beverage,Marseille,2022-02-22,314.41,50.4388,g/L,Unknown,Miller S.,4.0,7.49,Unknown
SMPL-07351,Mustard,Pharmaceutical,Marseille,2024-07-10,56.29,83.9179,Unknown,Unknown,Leroy B.,4.0,4.33,BATCH-7759
SMPL-07352,Unknown,Processed Food,Montreal,2022-11-09,60.48,34.9285,µg/L,Non-Compliant,Dupont A.,5.0,6.46,BATCH-9198
SMPL-07353,Orange Juice,Condiment,Toulouse,2021-03-12,43.73,28.0574,ppm,Pending,Johnson R.,4.0,4.29,Unknown
SMPL-07354,Semi-Skimmed Milk,Processed Food,Lyon,2022-02-02,118.01,39.5357,µg/L,Pending,Leroy B.,5.0,5.22,BATCH-4250
SMPL-07355,Brie,Processed Food,Lyon,2021-05-30,850.11,25.9926,mg/L,Under Review,Davis M.,3.0,5.39,BATCH-6013
SMPL-07357,Sour Cream,Processed Food,Montreal,2020-08-09,476.22,83.1742,µg/L,Under Review,Leroy B.,4.0,5.72,BATCH-1184
SMPL-07358,Mozzarella,Pharmaceutical,Unknown,2024-01-03,282.4,55.1298,ppm,Pending,Leroy B.,4.0,4.51,BATCH-3489
SMPL-07359,Penicillin G,Processed Food,Unknown,2023-01-12,501.05,48.8837,CFU/mL,Unknown,Brown C.,5.0,5.34,BATCH-5701
SMPL-07360,Ketchup,Condiment,Nantes,2023-06-03,453.3,7.8751,CFU/mL,Pending,Johnson R.,8.0,6.24,BATCH-6385
SMPL-07361,Tetracycline,Dietary Supplement,Marseille,2022-10-28,437.48,18.043,ppm,Compliant,Unknown,2.0,3.74,BATCH-9665
SMPL-07362,Peanut Butter,Dairy Product,Nantes,2020-04-06,214.54,50.4388,µg/L,Compliant,Brown C.,4.0,6.49,BATCH-6800
SMPL-07363,Semi-Skimmed Milk,Dairy Product,Unknown,2024-04-02,614.36,40.6578,µg / L,Unknown,Dupont A.,3.0,7.36,BATCH-2801
SMPL-07364,Iron Supplement,Beverage,Paris,2020-08-20,600.39,53.5657,µg/L,Unknown,Davis M.,3.0,5.64,BATCH-7111
SMPL-07366,Peanut Butter,Pharmaceutical,Brussels,2021-10-17,67.27,32.3367,ppm,Unknown,Dupont A.,7.0,5.99,BATCH-6663
SMPL-07367,Tetracycline,Beverage,Marseille,2021-10-05,690.75,97.9918,g/L,Compliant,Dupont A.,4.0,4.02,BATCH-7245
SMPL-07368,Sour Cream,Processed Food,Toulouse,2023-09-20,302.4,29.1104,mg/L,Unknown,Unknown,3.0,6.25,BATCH-7077
SMPL-07369,Orange Juice,Processed Food,Montreal,2023-12-21,246.11,49.9211,ppm,Unknown,Nguyen T.,8.0,4.93,BATCH-5836
SMPL-07370,Vitamin D3 Supplement,Processed Food,Lille,2020-08-03,989.27,80.759,µg / L,Non-Compliant,Smith K.,7.0,3.86,BATCH-9859
SMPL-07371,Apple  Juice,Processed Food,Strasbourg,2024-11-10,858.62,42.3541,g/L,Under Review,Nguyen T.,7.0,7.9,BATCH-3441
SMPL-07372,Ketchup,Beverage,Marseille,2020-03-22,919.96,67.6239,CFU/mL,Unknown,Miller S.,5.0,6.91,BATCH-5096
SMPL-07373,Probiotic L-12,Unknown,Marseille,2022-12-04,543.87,43.4168,CFU/mL,Under Review,Brown C.,8.0,5.99,BATCH-9300
SMPL-07374,Bcg  Vaccine,Dairy Product,Bordeaux,2020-06-28,377.81,99.4904,ppm,Compliant,Martin J.,5.0,5.8,BATCH-4005
SMPL-07375,Plain Yogurt,Dairy Product,Unknown,2022-08-31,777.05,3.2425,g/L,Unknown,Martin J.,8.0,4.86,BATCH-5581
SMPL-07376,Penicillin G,Condiment,Lyon,2023-04-09,358.12,7.6421,µg/L,Under Review,Unknown,4.0,8.48,BATCH-5687
SMPL-07377,Plain Yogurt,Beverage,Brussels,2023-02-04,584.55,39.1808,CFU/ML,Pending,Davis M.,2.0,3.56,Unknown
SMPL-07378,Salad  Dressing,Condiment,Montreal,2021-08-20,958.97,98.9343,Unknown,Compliant,Dupont A.,5.0,7.92,BATCH-7969
SMPL-07379,Ketchup,Pharmaceutical,Lille,2023-01-17,401.28,24.0343,µg/L,Unknown,Unknown,5.0,7.54,BATCH-9335
SMPL-07380,Omega-3  Capsule,Condiment,Paris,2021-07-25,561.03,66.5362,Unknown,Under Review,Nguyen T.,8.0,3.9,BATCH-1263
SMPL-07381,Tomato Paste,Dietary Supplement,Bordeaux,2022-10-29,218.16,85.0592,µg / L,Unknown,Johnson R.,5.0,4.97,BATCH-7343
SMPL-07382,Mayonnaise,Pharmaceutical,Toulouse,2020-05-14,602.97,50.4388,Unknown,Pending,Smith K.,7.0,4.51,BATCH-9893
SMPL-07383,Ketchup,Dietary Supplement,Paris,2023-10-30,859.73,57.8678,Unknown,Under Review,Unknown,4.0,3.75,BATCH-5542
SMPL-07384,Cottage Cheese,Processed Food,Strasbourg,2024-09-02,790.29,15.5858,g/L,Pending,Smith K.,8.0,5.33,BATCH-9053
SMPL-07385,Sour Cream,Dairy Product,Brussels,2021-02-20,835.11,80.7238,CFU/mL,Non-Compliant,Leroy B.,5.0,7.22,BATCH-5436
SMPL-07386,Whole Milk,Pharmaceutical,Unknown,2020-01-18,84.77,3.3091,mg/L,Under Review,Martin J.,5.0,6.48,BATCH-8703
SMPL-07387,Amoxicillin,Dairy Product,Strasbourg,2020-09-11,376.75,76.1403,mg/L,Compliant,Leroy B.,6.0,5.99,BATCH-5252
SMPL-07388,Probiotic L-12,Processed Food,Nantes,2024-09-03,826.97,74.9981,Unknown,Unknown,Unknown,7.0,7.52,BATCH-9141
SMPL-07389,Omega-3 Capsule,Condiment,Bordeaux,2022-03-04,959.94,18.4591,µg/L,Compliant,Martin J.,2.0,6.76,BATCH-5294
SMPL-07390,Ketchup,Dietary Supplement,Toulouse,2022-11-28,356.26,77.2019,mg/L,Unknown,Davis M.,6.0,7.88,BATCH-7665
SMPL-07391,Mustard,Beverage,Bordeaux,2024-04-19,850.31,72.6248,mg/L,Unknown,Martin J.,5.0,3.84,BATCH-2976
SMPL-07392,Unknown,Processed Food,Bordeaux,2023-07-05,383.17,23.5601,ppm,Unknown,Johnson R.,3.0,7.57,BATCH-2271
SMPL-07393,Semi-Skimmed  Milk,Dietary Supplement,Toulouse,2022-09-19,501.05,41.6097,g/L,Unknown,Martin J.,2.0,7.45,Unknown
SMPL-07394,Salad Dressing,Condiment,Strasbourg,2020-02-23,501.05,63.5374,CFU / mL,Under Review,Martin J.,6.0,6.98,BATCH-2938
SMPL-07395,Cheddar Cheese,Dairy Product,Bordeaux,2022-05-03,83.4,93.9771,Unknown,Pending,Unknown,5.0,5.49,BATCH-5555
SMPL-07396,Cheddar Cheese,Condiment,Paris,2021-03-20,501.05,95.2028,µg / L,Compliant,Williams P.,7.0,3.75,BATCH-7519
SMPL-07397,Heavy Cream,Dairy Product,Unknown,2022-10-18,404.03,12.3782,ppm,Under Review,Leroy B.,3.0,6.67,BATCH-6369
SMPL-07398,Ketchup,Pharmaceutical,Marseille,2023-11-05,694.42,4.8261,Unknown,Non-Compliant,Nguyen T.,7.0,7.23,BATCH-6939
SMPL-07399,Vitamin D3 Supplement,Dietary Supplement,Strasbourg,2022-10-16,80.46,25.0479,ΜG/L,Non-Compliant,Brown C.,5.0,5.73,BATCH-3341
SMPL-07401,Mustard,Dairy Product,Montreal,2021-09-01,874.85,96.3803,ppm,Unknown,Leroy B.,6.0,4.15,BATCH-1259
SMPL-07402,Mustard,Dietary Supplement,Montreal,2021-06-07,792.66,50.4388,mg/L,Pending,Dupont A.,5.0,7.14,BATCH-7501
SMPL-07403,Vitamin D3 Supplement,Condiment,Lille,2023-12-27,82.64,14.6569,ppm,Unknown,Unknown,4.0,8.22,Unknown
SMPL-07404,Sour Cream,Processed Food,Lyon,2022-12-19,502.56,27.63,mg/L,Unknown,Davis M.,8.0,3.88,BATCH-5911
SMPL-07405,Tomato  Paste,Pharmaceutical,Bordeaux,2020-09-06,864.92,51.4814,Unknown,Unknown,Williams P.,6.0,4.44,BATCH-5655
SMPL-07406,Butter,Condiment,Brussels,2023-07-29,194.94,35.9297,CFU/mL,Unknown,Brown C.,5.0,6.17,BATCH-3267
SMPL-07407,Penicillin G,Condiment,Toulouse,2021-10-17,56.9,39.4816,mg/L,Pending,Miller S.,3.0,6.7,BATCH-9916
SMPL-07409,Omega-3  Capsule,Pharmaceutical,Unknown,2021-10-08,324.2,99.9642,ppm,Unknown,Smith K.,2.0,5.99,BATCH-1965
SMPL-07410,Vitamin D3 Supplement,Condiment,Montreal,2024-12-14,539.11,11.3468,CFU/mL,Pending,Brown C.,8.0,4.31,BATCH-3373
SMPL-07411,Whole Milk,Processed Food,Lille,2024-10-29,514.63,82.5976,g / L,Under Review,Nguyen T.,5.0,5.17,BATCH-2678
SMPL-07412,Mayonnaise,Dairy Product,Unknown,2023-08-07,394.84,81.805,mg/L,Compliant,Leroy B.,3.0,8.38,BATCH-3692
SMPL-07413,Penicillin G,Condiment,Montreal,2021-02-15,200.98,92.9782,mg/L,Under Review,Davis M.,3.0,3.88,BATCH-6452
SMPL-07414,Probiotic B-24,Dairy Product,Marseille,2022-03-17,964.57,40.4124,CFU/mL,Pending,Leroy B.,3.0,4.94,BATCH-9192
SMPL-07416,Probiotic B-24,Pharmaceutical,Unknown,2021-12-19,447.21,67.3668,CFU/ML,Under Review,Smith K.,4.0,6.8,BATCH-6142
SMPL-07417,Mustard,Beverage,Marseille,2021-01-29,162.86,74.2846,mg / L,Non-Compliant,Unknown,3.0,6.53,BATCH-6362
SMPL-07419,Mozzarella,Beverage,Strasbourg,2020-03-02,164.27,81.3936,µg/L,Under Review,Martin J.,7.0,7.9,BATCH-6211
SMPL-07420,Peanut Butter,Pharmaceutical,Strasbourg,2023-01-09,89.81,5.6935,µg/L,Under Review,Leroy B.,6.0,7.9,BATCH-4450
SMPL-07421,Iron Supplement,Processed Food,Brussels,2023-06-20,228.83,90.13,ppm,Unknown,Unknown,8.0,5.09,BATCH-4261
SMPL-07422,Heavy Cream,Dietary Supplement,Brussels,2020-05-13,106.79,57.4096,Unknown,Non-Compliant,Unknown,4.0,5.06,BATCH-5679
SMPL-07423,Plain  Yogurt,Beverage,Lyon,2020-11-19,42.24,61.4128,µg / L,Pending,Unknown,3.0,4.7,BATCH-8802
SMPL-07424,Heavy Cream,Dairy Product,Nantes,2021-07-30,834.09,85.6304,µg/L,Unknown,Williams P.,4.0,5.88,BATCH-2844
SMPL-07425,Tetracycline,Beverage,Brussels,2022-05-21,848.97,37.8661,µg/L,Unknown,Dupont A.,5.0,7.31,BATCH-3957
SMPL-07426,Tomato  Paste,Unknown,Strasbourg,2023-10-22,271.85,0.3306,ppm,Unknown,Miller S.,4.0,6.5,BATCH-8984
SMPL-07427,Cream Cheese,Dietary Supplement,Nantes,2024-03-07,529.59,3.8608,mg/L,Under Review,Martin J.,2.0,5.46,BATCH-4691
SMPL-07428,Plain Yogurt,Unknown,Toulouse,2024-12-23,211.07,24.254,µg/L,Pending,Williams P.,6.0,5.99,BATCH-1092
SMPL-07429,Plain Yogurt,Dietary Supplement,Lyon,2022-04-01,563.17,25.1436,g / L,Unknown,Martin J.,6.0,3.61,BATCH-3923
SMPL-07430,Heavy Cream,Dietary Supplement,Strasbourg,2020-09-16,361.28,50.4388,CFU/mL,Under Review,Williams P.,8.0,5.99,BATCH-1871
SMPL-07432,Salad Dressing,Beverage,Lyon,2021-09-03,501.05,47.3686,Unknown,Compliant,Johnson R.,5.0,7.46,BATCH-2956
SMPL-07433,Probiotic  B-24,Dairy Product,Lille,2022-09-28,222.83,38.1804,g / L,Compliant,Davis M.,5.0,6.03,BATCH-1804
SMPL-07434,Skimmed  Milk,Unknown,Bordeaux,2022-05-14,146.98,37.1473,µg / L,Under Review,Unknown,7.0,8.34,BATCH-4915
SMPL-07435,Unknown,Dietary Supplement,Unknown,2021-01-21,306.12,58.9698,ppm,Under Review,Unknown,5.0,7.44,TBD
SMPL-07436,Amoxicillin,Beverage,Strasbourg,2020-05-07,757.94,70.3261,CFU/mL,Unknown,Smith K.,7.0,3.77,BATCH-9669
SMPL-07437,Mozzarella,Dairy Product,Lyon,2024-05-01,820.07,77.6284,µg / L,Non-Compliant,Martin J.,2.0,4.25,BATCH-5205
SMPL-07438,Tomato Paste,Condiment,Strasbourg,2024-08-20,934.3,18.9247,mg/L,Non-Compliant,Unknown,2.0,3.61,BATCH-4120
SMPL-07439,Cottage Cheese,Dairy Product,Nantes,2022-08-14,772.84,50.7855,ppm,Unknown,Unknown,4.0,6.09,BATCH-4403
SMPL-07441,Cream Cheese,Processed Food,Strasbourg,2024-08-29,672.53,81.8558,ppm,Compliant,Williams P.,8.0,6.2,BATCH-3426
SMPL-07442,Orange Juice,Processed Food,Toulouse,2020-04-29,414.55,12.7184,µg/L,Pending,Dupont A.,2.0,4.78,BATCH-3695
SMPL-07443,Omega-3  Capsule,Dietary Supplement,Toulouse,2023-11-15,977.09,75.7835,mg / L,Unknown,Davis M.,3.0,5.86,BATCH-1409
SMPL-07444,Iron Supplement,Beverage,Brussels,2024-04-18,467.71,85.5223,g/L,Non-Compliant,Unknown,2.0,5.27,BATCH-6727
SMPL-07446,Mayonnaise,Dietary Supplement,Paris,2022-02-05,413.78,16.6391,µg/L,Under Review,Unknown,7.0,5.82,BATCH-7972
SMPL-07447,Probiotic L-12,Dairy Product,Strasbourg,2020-02-08,573.35,2.2186,g/L,Compliant,Martin J.,6.0,5.99,BATCH-5609
SMPL-07448,Cheddar Cheese,Processed Food,Bordeaux,2024-01-31,693.97,67.9471,CFU/mL,Non-Compliant,Johnson R.,5.0,4.55,BATCH-6617
SMPL-07449,Vitamin D3 Supplement,Beverage,Unknown,2020-04-03,331.4,61.951,CFU/mL,Compliant,Miller S.,5.0,4.42,BATCH-4891
SMPL-07451,Mozzarella,Condiment,Paris,2020-10-27,39.84,58.4565,mg/L,Compliant,Dupont A.,2.0,3.71,BATCH-9928
SMPL-07452,Ketchup,Beverage,Lille,2022-02-27,846.78,20.748,mg/L,Under Review,Martin J.,3.0,4.05,BATCH-4377
SMPL-07453,Cream Cheese,Condiment,Lyon,2020-10-03,409.83,70.7509,g/L,Non-Compliant,Unknown,3.0,4.75,BATCH-8016
SMPL-07454,Tetracycline,Beverage,Brussels,2024-07-26,606.0,28.3942,µg / L,Unknown,Smith K.,8.0,7.98,BATCH-9748
SMPL-07455,Amoxicillin,Pharmaceutical,Montreal,2022-09-15,242.82,77.1054,g/L,Pending,Brown C.,2.0,4.21,BATCH-2642
SMPL-07456,Cottage Cheese,Condiment,Marseille,2022-03-28,834.24,71.8361,µg/L,Pending,Leroy B.,6.0,3.92,BATCH-2729
SMPL-07457,Probiotic L-12,Condiment,Strasbourg,2023-11-29,593.88,90.1915,µg/L,Compliant,Unknown,6.0,5.5,BATCH-7014
SMPL-07458,Cheddar Cheese,Condiment,Strasbourg,2024-10-29,588.46,79.3815,mg/L,Non-Compliant,Smith K.,4.0,8.14,BATCH-8250
SMPL-07459,Bcg  Vaccine,Dietary Supplement,Lyon,2024-12-15,225.26,19.3469,CFU/mL,Unknown,Unknown,5.0,7.72,BATCH-9964
SMPL-07460,Amoxicillin,Dietary Supplement,Nantes,2021-12-29,131.3,59.7589,CFU/mL,Non-Compliant,Miller S.,5.0,3.7,BATCH-8157
SMPL-07461,Mozzarella,Pharmaceutical,Montreal,2024-02-18,326.43,91.8696,g/L,Non-Compliant,Smith K.,5.0,7.05,BATCH-6349
SMPL-07462,Butter,Beverage,Marseille,2023-07-06,564.19,35.5301,µg/L,Non-Compliant,Unknown,8.0,3.74,BATCH-3481
SMPL-07463,Butter,Condiment,Bordeaux,2020-10-18,831.66,79.6005,ppm,Under Review,Unknown,5.0,6.47,BATCH-2363
SMPL-07464,Tetracycline,Beverage,Montreal,2022-02-05,180.19,19.5701,mg/L,Unknown,Martin J.,2.0,7.77,BATCH-6794
SMPL-07465,Heavy Cream,Beverage,Lille,2024-10-15,235.69,56.5796,Unknown,Compliant,Unknown,3.0,4.06,BATCH-4922
SMPL-07466,Probiotic L-12,Condiment,Strasbourg,2024-10-03,895.73,5.6178,ppm,Non-Compliant,Dupont A.,3.0,8.03,BATCH-4934
SMPL-07467,Mustard,Processed Food,Lille,2021-02-21,269.64,7.5733,mg/L,Unknown,Nguyen T.,5.0,4.08,BATCH-6577
SMPL-07468,Mayonnaise,Unknown,Strasbourg,2023-04-21,98.95,19.388,g/L,Unknown,Smith K.,5.0,7.25,BATCH-8212
SMPL-07469,Mustard,Dairy Product,Strasbourg,2024-03-16,439.81,82.7892,µg / L,Under Review,Dupont A.,7.0,8.02,BATCH-6481
SMPL-07470,Probiotic B-24,Condiment,Bordeaux,2022-09-26,977.55,66.0026,µg/L,Under Review,Unknown,4.0,5.26,BATCH-5708
SMPL-07471,Orange  Juice,Processed Food,Lyon,2024-07-09,440.9,72.1338,g/L,Unknown,Leroy B.,5.0,7.97,BATCH-2245
SMPL-07472,Unknown,Processed Food,Montreal,2022-12-22,250.91,62.9284,mg/L,Non-Compliant,Martin J.,5.0,3.97,BATCH-9168
SMPL-07473,Skimmed Milk,Beverage,Lille,2021-12-07,339.9,48.1719,ppm,Compliant,Unknown,7.0,7.35,BATCH-4490
SMPL-07474,Mayonnaise,Beverage,Lyon,2021-04-21,489.54,50.4388,mg/L,Compliant,Davis M.,8.0,5.99,BATCH-8347
SMPL-07475,Orange Juice,Pharmaceutical,Unknown,2022-03-10,564.58,49.9634,CFU/mL,Under Review,Brown C.,5.0,5.99,BATCH-8514
SMPL-07476,Probiotic  B-24,Unknown,Strasbourg,2020-10-02,358.79,36.0471,ppm,Under Review,Leroy B.,4.0,5.08,BATCH-9447
SMPL-07477,Cream Cheese,Dietary Supplement,Nantes,2022-05-20,248.32,8.7642,CFU/mL,Unknown,Leroy B.,3.0,8.4,BATCH-8358
SMPL-07478,Unknown,Dietary Supplement,Marseille,2020-07-11,186.85,5.588,CFU/mL,Compliant,Leroy B.,2.0,4.29,BATCH-1584
SMPL-07479,Probiotic B-24,Processed Food,Brussels,2020-09-01,547.6,50.4388,µg/L,Compliant,Davis M.,5.0,5.03,BATCH-2516
SMPL-07480,Whole Milk,Pharmaceutical,Strasbourg,2024-10-08,902.19,97.7261,ppm,Pending,Davis M.,6.0,3.89,BATCH-8142
SMPL-07481,Salad  Dressing,Processed Food,Brussels,2022-11-22,243.47,26.8479,CFU/mL,Compliant,Nguyen T.,2.0,5.41,BATCH-4013
SMPL-07482,Salad Dressing,Beverage,Unknown,2022-08-06,297.08,25.9665,ppm,Under Review,Unknown,2.0,3.58,BATCH-5903
SMPL-07483,Peanut Butter,Pharmaceutical,Brussels,2024-06-18,205.26,2.8399,CFU/mL,Under Review,Dupont A.,8.0,6.51,BATCH-8377
SMPL-07484,Tomato Paste,Condiment,Strasbourg,2020-06-01,92.46,62.8286,mg/L,Under Review,Unknown,7.0,5.99,BATCH-4388
SMPL-07485,Probiotic B-24,Processed Food,Nantes,2024-03-15,929.36,78.9713,mg/L,Pending,Dupont A.,5.0,5.65,BATCH-3355
SMPL-07486,Amoxicillin,Beverage,Marseille,2021-10-14,501.05,12.056,g/L,Non-Compliant,Unknown,5.0,6.86,BATCH-1311
SMPL-07487,Iron Supplement,Beverage,Marseille,2022-07-16,806.8,30.5386,mg/L,Unknown,Brown C.,4.0,5.94,BATCH-8883
SMPL-07488,Butter,Condiment,Nantes,2020-08-23,826.01,14.2585,CFU/mL,Non-Compliant,Unknown,3.0,3.77,BATCH-3465
SMPL-07489,Calcium Tablet,Processed Food,Bordeaux,2022-12-29,983.0,33.8322,CFU/mL,Unknown,Williams P.,6.0,5.17,BATCH-6190
SMPL-07490,Probiotic L-12,Pharmaceutical,Paris,2023-04-07,36.24,28.7408,mg / L,Non-Compliant,Brown C.,5.0,6.44,BATCH-6684
SMPL-07491,Bcg Vaccine,Pharmaceutical,Marseille,2021-01-06,524.66,83.4661,CFU/ML,Non-Compliant,Unknown,2.0,7.94,BATCH-3664
SMPL-07492,Apple Juice,Unknown,Marseille,2020-06-06,588.57,50.4388,µg/L,Unknown,Nguyen T.,4.0,5.35,BATCH-6336
SMPL-07493,Penicillin G,Beverage,Toulouse,2023-04-27,696.97,37.9837,ppm,Under Review,Smith K.,5.0,7.52,BATCH-1985
SMPL-07494,Peanut Butter,Unknown,Montreal,2024-07-23,717.98,23.5885,ΜG/L,Under Review,Unknown,7.0,4.59,BATCH-2871
SMPL-07496,Salad Dressing,Dietary Supplement,Brussels,2020-04-14,953.71,10.8733,CFU/ML,Pending,Brown C.,5.0,3.96,BATCH-2431
SMPL-07497,Sour Cream,Dairy Product,Montreal,2020-12-13,959.45,78.1079,g/L,Under Review,Unknown,5.0,5.79,BATCH-5019
SMPL-07498,Cottage Cheese,Processed Food,Lille,2021-01-16,222.75,59.9009,mg/L,Pending,Miller S.,5.0,4.49,BATCH-4875
SMPL-07499,Orange Juice,Beverage,Nantes,2024-03-29,231.22,59.6651,Unknown,Pending,Johnson R.,6.0,6.62,BATCH-2868
SMPL-07500,Iron Supplement,Dietary Supplement,Toulouse,2021-08-12,106.53,65.0472,ppm,Under Review,Unknown,8.0,6.52,BATCH-3407
SMPL-07501,Mustard,Dietary Supplement,Toulouse,2023-04-23,691.2,60.2852,Unknown,Compliant,Unknown,8.0,4.35,BATCH-9886
SMPL-07502,Cottage Cheese,Condiment,Montreal,2023-05-13,234.92,76.021,ppm,Compliant,Martin J.,8.0,6.69,BATCH-8556
SMPL-07503,Amoxicillin,Condiment,Brussels,2022-07-28,609.96,50.4388,g / L,Pending,Johnson R.,5.0,3.89,BATCH-9523
SMPL-07504,Tetracycline,Beverage,Nantes,2020-10-04,29.62,43.7556,mg / L,Under Review,Johnson R.,5.0,3.81,BATCH-1478
SMPL-07505,Calcium Tablet,Pharmaceutical,Unknown,2024-09-03,417.18,51.7418,CFU / mL,Pending,Williams P.,2.0,6.54,BATCH-7081
SMPL-07506,Whole Milk,Dietary Supplement,Marseille,2020-11-19,953.59,47.0402,ppm,Under Review,Leroy B.,5.0,8.27,BATCH-9711
SMPL-07507,Apple Juice,Pharmaceutical,Bordeaux,2023-10-28,354.9,79.2081,Unknown,Non-Compliant,Unknown,3.0,3.97,BATCH-8257
SMPL-07508,Tetracycline,Dairy Product,Bordeaux,2023-02-22,769.67,56.162,g/L,Under Review,Leroy B.,4.0,5.98,BATCH-4354
SMPL-07509,Probiotic B-24,Condiment,Lyon,2021-01-07,211.63,71.8351,g/L,Unknown,Unknown,5.0,7.93,BATCH-3033
SMPL-07510,Brie,Dairy Product,Bordeaux,2023-06-22,324.19,69.2562,g/L,Under Review,Leroy B.,3.0,5.68,BATCH-7307
SMPL-07511,Amoxicillin,Pharmaceutical,Marseille,2023-10-13,174.36,78.1123,g/L,Under Review,Brown C.,6.0,7.27,BATCH-3123
SMPL-07513,Unknown,Processed Food,Lille,2021-07-28,594.9,14.0002,mg / L,Compliant,Smith K.,2.0,5.92,BATCH-7366
SMPL-07514,Calcium Tablet,Beverage,Marseille,2021-02-07,47.9,10.2622,g / L,Under Review,Nguyen T.,8.0,7.49,BATCH-6854
SMPL-07516,Probiotic L-12,Condiment,Strasbourg,2024-04-21,484.38,69.4722,ppm,Non-Compliant,Nguyen T.,3.0,6.52,BATCH-5401
SMPL-07517,Vitamin D3 Supplement,Dietary Supplement,Paris,2023-08-09,752.05,15.4561,Unknown,Unknown,Williams P.,3.0,4.37,BATCH-2411
SMPL-07519,Iron Supplement,Dietary Supplement,Toulouse,2022-09-21,763.46,67.8006,µg/L,Unknown,Brown C.,4.0,7.59,BATCH-5806
SMPL-07520,Unknown,Pharmaceutical,Lyon,2021-06-28,183.03,31.8926,CFU/mL,Pending,Unknown,5.0,5.01,BATCH-7916
SMPL-07521,Plain Yogurt,Dairy Product,Strasbourg,2023-01-20,742.3,71.0554,ppm,Pending,Davis M.,2.0,3.88,BATCH-7437
SMPL-07522,Calcium Tablet,Dietary Supplement,Montreal,2022-04-25,931.94,68.626,µg/L,Unknown,Smith K.,7.0,7.02,BATCH-6492
SMPL-07523,Plain Yogurt,Dairy Product,Lyon,2022-08-21,587.69,57.4313,mg/L,Pending,Davis M.,7.0,5.99,BATCH-1766
SMPL-07524,Calcium Tablet,Pharmaceutical,Marseille,2024-03-28,889.55,84.8891,mg/L,Compliant,Unknown,4.0,4.99,Unknown
SMPL-07525,Cream  Cheese,Pharmaceutical,Montreal,2020-03-07,419.99,27.3386,mg / L,Pending,Smith K.,2.0,5.94,BATCH-3280
SMPL-07526,Peanut Butter,Pharmaceutical,Bordeaux,2024-08-10,813.17,89.2755,g/L,Unknown,Martin J.,5.0,7.94,BATCH-6358
SMPL-07527,Vitamin D3 Supplement,Condiment,Bordeaux,2021-03-03,82.28,90.3126,µg/L,Unknown,Williams P.,8.0,3.6,BATCH-3713
SMPL-07528,Probiotic B-24,Condiment,Nantes,2023-05-28,431.86,72.2796,mg/L,Pending,Smith K.,8.0,7.96,BATCH-5982
SMPL-07529,Amoxicillin,Dairy Product,Strasbourg,2024-08-03,49.77,85.0548,ppm,Unknown,Davis M.,3.0,6.6,BATCH-2145
SMPL-07530,Heavy Cream,Beverage,Strasbourg,2021-12-03,989.78,90.8739,µg/L,Under Review,Nguyen T.,2.0,8.24,BATCH-8376
SMPL-07531,Calcium Tablet,Processed Food,Montreal,2022-07-04,177.09,64.5777,mg/L,Compliant,Davis M.,7.0,7.7,BATCH-1457
SMPL-07532,Calcium Tablet,Dietary Supplement,Marseille,2022-04-07,326.65,21.4752,CFU/mL,Unknown,Johnson R.,5.0,6.11,BATCH-8397
SMPL-07533,Tomato  Paste,Pharmaceutical,Paris,2022-03-23,316.95,82.0139,g/L,Pending,Leroy B.,5.0,4.78,BATCH-3460
SMPL-07534,Mozzarella,Pharmaceutical,Lille,2024-10-03,177.3,5.9129,g/L,Unknown,Unknown,2.0,8.07,BATCH-5036
SMPL-07535,Heavy Cream,Dietary Supplement,Bordeaux,2020-08-17,313.5,33.5567,CFU/mL,Unknown,Miller S.,6.0,7.48,BATCH-6490
SMPL-07536,Apple Juice,Dietary Supplement,Paris,2022-06-23,63.92,50.4388,ΜG/L,Under Review,Unknown,4.0,5.99,BATCH-4720
SMPL-07537,Plain Yogurt,Pharmaceutical,Bordeaux,2023-12-24,982.95,2.7313,µg/L,Unknown,Brown C.,2.0,6.58,BATCH-3495
SMPL-07538,Whole Milk,Dairy Product,Toulouse,2024-05-14,501.05,45.2244,Unknown,Unknown,Unknown,4.0,6.69,BATCH-5822
SMPL-07539,Butter,Condiment,Bordeaux,2024-12-14,711.56,20.5197,µg/L,Non-Compliant,Unknown,6.0,6.46,BATCH-5626
SMPL-07540,Butter,Dairy Product,Bordeaux,2024-01-09,151.19,26.6746,mg/L,Under Review,Johnson R.,2.0,3.54,BATCH-5373
SMPL-07541,Tetracycline,Dairy Product,Montreal,2022-07-05,326.02,56.3393,mg / L,Compliant,Smith K.,5.0,6.89,BATCH-8623
SMPL-07542,Cottage Cheese,Condiment,Brussels,2022-07-25,997.39,43.3124,Unknown,Non-Compliant,Brown C.,6.0,7.36,BATCH-4206
SMPL-07543,Ketchup,Condiment,Brussels,2022-08-27,785.66,91.9288,µg/L,Compliant,Unknown,5.0,4.93,BATCH-3529
SMPL-07544,Orange Juice,Condiment,Toulouse,2024-10-22,710.11,12.3438,Unknown,Unknown,Unknown,3.0,4.69,BATCH-6015
SMPL-07545,Salad Dressing,Condiment,Unknown,2020-10-29,158.05,67.9016,ppm,Unknown,Davis M.,4.0,6.92,BATCH-7093
